071501 V- 1PAI-S-- Γνωρίζω Γνωρίζω γνωρίζω γνωρίζω
071557 N- ----NSF- χάρις χάρις χάρις χάρις
071557 RA ----DSM- τῷ τῷ τῷ ὁ
071557 V- -PAPDSM- διδόντι διδόντι διδόντι δίδωμι
071557 RP ----DP-- ἡμῖν ἡμῖν ἡμῖν ἐγώ
071557 RA ----ASN- τὸ τὸ τό ὁ
071557 N- ----ASN- νῖκος νῖκος νῖκος νῖκος
071557 P- -------- διὰ διὰ διά διά
071557 RA ----GSM- τοῦ τοῦ τοῦ ὁ
071557 N- ----GSM- κυρίου κυρίου κυρίου κύριος
071557 RP ----GP-- ἡμῶν ἡμῶν ἡμῶν ἐγώ
071557 N- ----GSM- Ἰησοῦ Ἰησοῦ Ἰησοῦ Ἰησοῦς
071557 N- ----GSM- Χριστοῦ. Χριστοῦ Χριστοῦ Χριστός
071558 C- -------- Ὥστε, Ὥστε ὥστε ὥστε
071558 N- ----VPM- ἀδελφοί ἀδελφοί ἀδελφοί ἀδελφός
071558 RP ----GS-- μου μου μου ἐγώ
071558 A- ----VPM- ἀγαπητοί, ἀγαπητοί ἀγαπητοί ἀγαπητός
071558 A- ----NPM- ἑδραῖοι ἑδραῖοι ἑδραῖοι ἑδραῖος
071558 V- 2PMD-P-- γίνεσθε, γίνεσθε γίνεσθε γίνομαι
071558 A- ----NPM- ἀμετακίνητοι, ἀμετακίνητοι ἀμετακίνητοι ἀμετακίνητος
071558 V- -PAPNPM- περισσεύοντες περισσεύοντες περισσεύοντες περισσεύω
071558 P- -------- ἐν ἐν ἐν ἐν
071558 RA ----DSN- τῷ τῷ τῷ ὁ
071558 N- ----DSN- ἔργῳ ἔργῳ ἔργῳ ἔργον
071558 RA ----GSM- τοῦ τοῦ τοῦ ὁ
071558 N- ----GSM- κυρίου κυρίου κυρίου κύριος
071558 D- -------- πάντοτε, πάντοτε πάντοτε πάντοτε
071558 V- -XAPNPM- εἰδότες εἰδότες εἰδότες οἶδα
071558 C- -------- ὅτι ὅτι ὅτι ὅτι
071558 RA ----NSM- ὁ ὁ ὁ ὁ
071558 N- ----NSM- κόπος κόπος κόπος κόπος
071558 RP ----GP-- ὑμῶν ὑμῶν ὑμῶν σύ
071558 D- -------- οὐκ οὐκ οὐ οὐ
071558 V- 3PAI-S-- ἔστιν ἔστιν ἐστί(ν) εἰμί
071558 A- ----NSM- κενὸς κενὸς κενός κενός
071558 P- -------- ἐν ἐν ἐν ἐν
071558 N- ----DSM- κυρίῳ. κυρίῳ κυρίῳ κύριος
